model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,craig,0.652,0.635,0.635,0.65,0.088,0.098,0.098,0.085,7.492,0.016,0.676,0.56,0.681,0.63,0.741,1e-06,80,2,,,,
mlp,craig,0.604,0.579,0.579,0.6,0.057,0.066,0.065,0.05,7.387,0.072,0.576,0.384,0.442,0.396,0.664,3.3e-05,80,2,,,,
xgb,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,4.941,0.03,0.245,0.105,0.086,0.106,0.109,1.8e-05,80,2,,,,
rf,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,18.331,0.442,0.242,0.124,0.122,0.124,0.143,3.1e-05,80,2,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.384,0.005,0.29,0.108,0.072,0.111,0.089,6e-06,80,2,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.84,0.006,0.3,0.105,0.063,0.109,0.093,0.0,80,2,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.287,0.099,0.269,0.11,0.084,0.112,0.106,1.9e-05,80,2,,,,
xgb,random,0.831,0.831,0.831,0.831,0.042,0.042,0.042,0.042,6.956,0.022,0.84,0.753,0.851,0.834,0.9,2.1e-05,80,3,,,,
rf,random,0.838,0.837,0.837,0.838,0.046,0.046,0.046,0.046,16.688,0.466,0.833,0.739,0.839,0.819,0.889,3.4e-05,80,3,,,,
svc,random,0.794,0.791,0.791,0.794,0.058,0.062,0.062,0.058,7.155,0.009,0.814,0.754,0.857,0.844,0.875,1.2e-05,80,3,,,,
logreg,random,0.8,0.797,0.797,0.8,0.073,0.076,0.076,0.073,7.004,0.007,0.827,0.756,0.856,0.842,0.9,0.0,80,3,,,,
mlp,random,0.769,0.765,0.765,0.769,0.047,0.05,0.05,0.047,7.507,0.132,0.814,0.716,0.821,0.798,0.88,9e-06,80,3,,,,
xgb,k-means,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,5.336,0.036,0.528,0.197,0.14,0.205,0.887,1.4e-05,80,3,,,,
rf,k-means,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,16.039,0.354,0.5,0.134,0.042,0.155,0.893,2e-05,80,3,,,,
svc,k-means,0.812,0.811,0.811,0.812,0.056,0.056,0.056,0.056,7.23,0.012,0.763,0.678,0.798,0.772,0.863,9e-06,80,3,,,,
logreg,k-means,0.812,0.81,0.81,0.812,0.056,0.057,0.057,0.056,6.694,0.014,0.744,0.665,0.79,0.763,0.806,1e-06,80,3,,,,
mlp,k-means,0.781,0.781,0.781,0.781,0.052,0.053,0.053,0.052,9.146,0.172,0.762,0.692,0.813,0.792,0.828,2.7e-05,80,3,,,,
xgb,ag,0.95,0.95,0.95,0.95,0.042,0.043,0.043,0.042,5.079,0.037,0.804,0.67,0.776,0.741,0.882,1.9e-05,80,3,,,,
rf,ag,0.862,0.862,0.862,0.862,0.081,0.081,0.081,0.081,14.484,0.117,0.631,0.383,0.419,0.388,0.888,8e-06,80,3,,,,
svc,ag,0.788,0.787,0.787,0.788,0.078,0.078,0.078,0.078,6.774,0.014,0.786,0.697,0.81,0.786,0.867,9e-06,80,3,,,,
logreg,ag,0.838,0.837,0.837,0.838,0.031,0.031,0.031,0.031,7.243,0.102,0.634,0.557,0.699,0.653,0.684,0.0,80,3,,,,
mlp,ag,0.788,0.786,0.786,0.788,0.085,0.086,0.086,0.085,8.376,0.199,0.746,0.683,0.809,0.788,0.83,9e-06,80,3,,,,
xgb,k_center,0.762,0.761,0.761,0.762,0.064,0.066,0.066,0.064,6.57,0.043,0.792,0.665,0.774,0.739,0.866,4e-06,80,3,,,,
rf,k_center,0.719,0.718,0.718,0.719,0.068,0.068,0.068,0.068,15.123,0.296,0.778,0.67,0.783,0.752,0.855,1.9e-05,80,3,,,,
svc,k_center,0.625,0.624,0.624,0.625,0.068,0.068,0.068,0.068,6.567,0.014,0.636,0.483,0.58,0.521,0.698,1.7e-05,80,3,,,,
logreg,k_center,0.638,0.637,0.637,0.638,0.102,0.102,0.102,0.102,7.611,0.013,0.591,0.421,0.497,0.442,0.639,0.0,80,3,,,,
mlp,k_center,0.569,0.567,0.567,0.569,0.072,0.072,0.072,0.072,7.405,0.104,0.673,0.487,0.571,0.516,0.742,4.2e-05,80,3,,,,
xgb,craig,0.79,0.793,0.797,0.8,0.047,0.048,0.047,0.047,4.237,0.021,0.575,0.537,0.707,0.667,0.597,1.6e-05,80,3,,,,
rf,craig,0.633,0.629,0.634,0.638,0.124,0.128,0.13,0.127,13.59,0.28,0.634,0.532,0.66,0.605,0.735,1.7e-05,80,3,,,,
svc,craig,0.702,0.694,0.705,0.725,0.107,0.119,0.114,0.102,4.02,0.004,0.477,0.267,0.28,0.268,0.496,1.2e-05,80,3,,,,
logreg,craig,0.638,0.629,0.638,0.65,0.07,0.07,0.066,0.064,7.053,0.006,0.456,0.172,0.122,0.178,0.418,0.0,80,3,,,,
mlp,craig,0.611,0.605,0.609,0.612,0.072,0.07,0.071,0.073,6.225,0.658,0.538,0.417,0.517,0.453,0.558,5.1e-05,80,3,,,,
xgb,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,3.428,0.035,0.259,0.107,0.083,0.109,0.115,6e-06,80,3,,,,
rf,lc,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,17.668,0.413,0.246,0.116,0.104,0.116,0.143,2.9e-05,80,3,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.143,0.008,0.264,0.128,0.119,0.128,0.141,8e-06,80,3,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.069,0.007,0.298,0.106,0.065,0.11,0.09,1e-06,80,3,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.967,0.133,0.266,0.112,0.089,0.114,0.105,2.7e-05,80,3,,,,
xgb,random,0.894,0.893,0.893,0.894,0.015,0.016,0.016,0.015,6.996,0.015,0.822,0.746,0.848,0.832,0.879,5e-06,80,4,,,,
rf,random,0.85,0.849,0.849,0.85,0.046,0.046,0.046,0.046,18.228,0.497,0.816,0.715,0.821,0.797,0.876,3.6e-05,80,4,,,,
svc,random,0.825,0.825,0.825,0.825,0.051,0.051,0.051,0.051,7.203,0.011,0.773,0.711,0.828,0.811,0.847,1.6e-05,80,4,,,,
logreg,random,0.838,0.837,0.837,0.838,0.046,0.046,0.046,0.046,6.269,0.006,0.761,0.684,0.805,0.781,0.837,1e-06,80,4,,,,
mlp,random,0.781,0.78,0.78,0.781,0.028,0.029,0.029,0.028,5.149,0.047,0.762,0.658,0.776,0.743,0.822,2.2e-05,80,4,,,,
xgb,k-means,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,7.434,0.031,0.5,0.154,0.076,0.17,0.876,1.8e-05,80,4,,,,
rf,k-means,0.981,0.981,0.981,0.981,0.015,0.015,0.015,0.015,17.191,0.434,0.5,0.135,0.043,0.156,0.879,2.2e-05,80,4,,,,
svc,k-means,0.812,0.811,0.811,0.812,0.077,0.077,0.077,0.077,7.214,0.013,0.779,0.67,0.784,0.753,0.859,1.5e-05,80,4,,,,
logreg,k-means,0.825,0.823,0.823,0.825,0.038,0.039,0.039,0.038,7.31,0.031,0.695,0.617,0.753,0.719,0.77,1e-06,80,4,,,,
mlp,k-means,0.75,0.748,0.748,0.75,0.066,0.064,0.064,0.066,8.935,0.178,0.78,0.693,0.809,0.784,0.844,2.2e-05,80,4,,,,
xgb,ag,0.912,0.912,0.912,0.912,0.075,0.075,0.075,0.075,4.471,0.043,0.704,0.5,0.578,0.526,0.883,2e-06,80,4,,,,
rf,ag,0.894,0.893,0.893,0.894,0.058,0.058,0.058,0.058,17.719,0.289,0.633,0.384,0.418,0.388,0.889,1.7e-05,80,4,,,,
svc,ag,0.812,0.811,0.811,0.812,0.093,0.096,0.096,0.093,6.388,0.013,0.772,0.682,0.799,0.773,0.855,1.1e-05,80,4,,,,
logreg,ag,0.831,0.83,0.83,0.831,0.051,0.051,0.051,0.051,6.735,0.037,0.632,0.556,0.699,0.653,0.683,1e-06,80,4,,,,
mlp,ag,0.788,0.785,0.785,0.788,0.067,0.069,0.069,0.067,9.329,0.145,0.757,0.685,0.807,0.784,0.825,1.5e-05,80,4,,,,
xgb,k_center,0.725,0.723,0.723,0.725,0.07,0.069,0.069,0.07,4.387,0.029,0.694,0.563,0.678,0.627,0.755,1e-05,80,4,,,,
rf,k_center,0.712,0.71,0.71,0.712,0.109,0.109,0.109,0.109,18.332,0.488,0.775,0.648,0.759,0.721,0.863,3.2e-05,80,4,,,,
svc,k_center,0.606,0.586,0.586,0.606,0.032,0.047,0.047,0.032,6.577,0.013,0.484,0.14,0.056,0.157,0.27,1.6e-05,80,4,,,,
logreg,k_center,0.625,0.616,0.616,0.625,0.066,0.065,0.065,0.066,7.196,0.015,0.583,0.44,0.534,0.473,0.612,1e-06,80,4,,,,
mlp,k_center,0.588,0.575,0.575,0.588,0.114,0.12,0.12,0.114,7.772,0.057,0.578,0.381,0.436,0.392,0.652,5e-06,80,4,,,,
xgb,craig,0.718,0.716,0.724,0.725,0.135,0.133,0.13,0.129,4.244,0.035,0.705,0.731,0.868,0.877,0.87,6e-06,80,4,,,,
rf,craig,0.667,0.661,0.67,0.675,0.24,0.249,0.241,0.232,13.006,0.249,0.679,0.691,0.843,0.848,0.774,1.8e-05,80,4,,,,
svc,craig,0.63,0.624,0.644,0.662,0.082,0.091,0.073,0.064,6.973,0.005,0.558,0.541,0.73,0.705,0.592,9e-06,80,4,,,,
logreg,craig,0.645,0.631,0.634,0.638,0.074,0.068,0.071,0.073,7.459,0.062,0.622,0.566,0.721,0.682,0.658,1e-06,80,4,,,,
mlp,craig,0.605,0.599,0.609,0.612,0.116,0.114,0.109,0.108,4.754,1.426,0.548,0.509,0.677,0.63,0.558,5.5e-05,80,4,,,,
xgb,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,4.853,0.033,0.226,0.103,0.09,0.104,0.107,1.6e-05,80,4,,,,
rf,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,14.612,0.235,0.238,0.121,0.117,0.121,0.145,1.8e-05,80,4,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.869,0.006,0.266,0.113,0.091,0.114,0.099,6e-06,80,4,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.234,0.007,0.291,0.106,0.067,0.109,0.085,0.0,80,4,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.378,0.115,0.278,0.119,0.096,0.12,0.109,3.5e-05,80,4,,,,
xgb,random,0.878,0.877,0.877,0.878,0.033,0.034,0.034,0.033,3.453,0.033,0.835,0.739,0.838,0.818,0.9,2e-06,90,0,,,,
rf,random,0.867,0.865,0.865,0.867,0.064,0.066,0.066,0.064,16.815,0.149,0.794,0.694,0.805,0.779,0.867,1.5e-05,90,0,,,,
svc,random,0.828,0.825,0.825,0.828,0.069,0.071,0.071,0.069,7.256,0.01,0.782,0.704,0.819,0.797,0.865,1.4e-05,90,0,,,,
logreg,random,0.844,0.843,0.843,0.844,0.089,0.09,0.09,0.089,3.968,0.009,0.784,0.692,0.806,0.78,0.86,1e-06,90,0,,,,
mlp,random,0.833,0.833,0.833,0.833,0.061,0.061,0.061,0.061,9.582,0.281,0.778,0.685,0.8,0.774,0.867,4e-05,90,0,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.014,0.014,0.014,0.014,5.322,0.046,0.512,0.17,0.099,0.182,0.862,1.2e-05,90,0,,,,
rf,k-means,0.972,0.972,0.972,0.972,0.018,0.018,0.018,0.018,17.121,0.375,0.5,0.134,0.042,0.155,0.865,2.6e-05,90,0,,,,
svc,k-means,0.811,0.81,0.81,0.811,0.027,0.028,0.028,0.027,7.316,0.012,0.774,0.678,0.794,0.766,0.874,1.3e-05,90,0,,,,
logreg,k-means,0.806,0.804,0.804,0.806,0.058,0.059,0.059,0.058,3.326,0.022,0.701,0.623,0.757,0.723,0.766,0.0,90,0,,,,
mlp,k-means,0.789,0.786,0.786,0.789,0.074,0.076,0.076,0.074,9.259,0.226,0.759,0.704,0.826,0.809,0.849,3.4e-05,90,0,,,,
xgb,ag,0.956,0.956,0.956,0.956,0.042,0.042,0.042,0.042,4.587,0.043,0.825,0.727,0.83,0.809,0.897,4e-06,90,0,,,,
rf,ag,0.889,0.889,0.889,0.889,0.07,0.07,0.07,0.07,19.226,0.566,0.727,0.528,0.612,0.56,0.901,3.1e-05,90,0,,,,
svc,ag,0.839,0.838,0.838,0.839,0.041,0.041,0.041,0.041,7.329,0.011,0.767,0.672,0.79,0.761,0.853,1.2e-05,90,0,,,,
logreg,ag,0.794,0.794,0.794,0.794,0.084,0.084,0.084,0.084,4.237,0.104,0.629,0.558,0.704,0.659,0.678,1e-06,90,0,,,,
mlp,ag,0.778,0.777,0.777,0.778,0.084,0.085,0.085,0.084,9.061,0.185,0.761,0.683,0.804,0.78,0.822,1.6e-05,90,0,,,,
xgb,k_center,0.778,0.777,0.777,0.778,0.053,0.053,0.053,0.053,4.411,0.018,0.805,0.714,0.823,0.8,0.867,2e-06,90,0,,,,
rf,k_center,0.756,0.755,0.755,0.756,0.054,0.054,0.054,0.054,23.341,0.482,0.796,0.676,0.785,0.753,0.873,3.3e-05,90,0,,,,
svc,k_center,0.617,0.613,0.613,0.617,0.021,0.023,0.023,0.021,5.493,0.015,0.503,0.175,0.111,0.186,0.656,1.6e-05,90,0,,,,
logreg,k_center,0.644,0.64,0.64,0.644,0.054,0.05,0.05,0.054,7.224,0.011,0.617,0.42,0.485,0.436,0.675,0.0,90,0,,,,
mlp,k_center,0.578,0.57,0.57,0.578,0.059,0.053,0.053,0.059,8.058,0.075,0.622,0.462,0.553,0.495,0.706,3e-06,90,0,,,,
xgb,craig,0.685,0.675,0.674,0.678,0.063,0.066,0.068,0.065,4.303,0.044,0.769,0.739,0.855,0.848,0.807,1e-05,90,0,,,,
rf,craig,0.597,0.593,0.596,0.6,0.105,0.107,0.108,0.108,13.487,0.106,0.675,0.571,0.698,0.65,0.758,9e-06,90,0,,,,
svc,craig,0.706,0.697,0.696,0.7,0.114,0.121,0.123,0.12,7.041,0.007,0.466,0.156,0.09,0.166,0.486,1e-05,90,0,,,,
logreg,craig,0.649,0.648,0.653,0.656,0.086,0.086,0.083,0.082,7.271,0.012,0.509,0.308,0.338,0.311,0.584,1e-06,90,0,,,,
mlp,craig,0.594,0.589,0.594,0.6,0.097,0.098,0.097,0.096,4.284,0.051,0.584,0.406,0.476,0.423,0.663,4e-06,90,0,,,,
xgb,lc,0.989,0.989,0.989,0.989,0.014,0.014,0.014,0.014,4.388,0.031,0.331,0.109,0.057,0.115,0.165,1.7e-05,90,0,,,,
rf,lc,0.983,0.983,0.983,0.983,0.022,0.022,0.022,0.022,15.774,0.415,0.236,0.134,0.144,0.135,0.142,2.8e-05,90,0,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.269,0.007,0.265,0.107,0.08,0.109,0.094,6e-06,90,0,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.423,0.006,0.293,0.105,0.065,0.109,0.087,1e-06,90,0,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.288,0.751,0.264,0.139,0.14,0.139,0.128,3.5e-05,90,0,,,,
xgb,random,0.839,0.838,0.838,0.839,0.054,0.054,0.054,0.054,4.525,0.037,0.831,0.737,0.838,0.818,0.893,8e-06,90,1,,,,
rf,random,0.822,0.821,0.821,0.822,0.045,0.045,0.045,0.045,14.921,0.334,0.823,0.752,0.853,0.839,0.882,2.2e-05,90,1,,,,
svc,random,0.789,0.788,0.788,0.789,0.042,0.041,0.041,0.042,6.725,0.014,0.789,0.713,0.826,0.806,0.861,1.6e-05,90,1,,,,
logreg,random,0.833,0.833,0.833,0.833,0.058,0.058,0.058,0.058,6.58,0.008,0.818,0.769,0.868,0.859,0.879,0.0,90,1,,,,
mlp,random,0.767,0.765,0.765,0.767,0.067,0.068,0.068,0.067,6.821,0.091,0.771,0.695,0.813,0.791,0.853,2.5e-05,90,1,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.022,0.022,0.022,0.022,4.814,0.035,0.498,0.136,0.045,0.156,0.878,1e-05,90,1,,,,
rf,k-means,0.972,0.972,0.972,0.972,0.03,0.031,0.031,0.03,16.215,0.302,0.5,0.134,0.042,0.155,0.879,2e-05,90,1,,,,
svc,k-means,0.833,0.832,0.832,0.833,0.046,0.047,0.047,0.046,4.409,0.016,0.756,0.662,0.782,0.751,0.829,1.7e-05,90,1,,,,
logreg,k-means,0.761,0.76,0.76,0.761,0.052,0.052,0.052,0.052,7.265,0.03,0.63,0.548,0.687,0.638,0.669,1e-06,90,1,,,,
mlp,k-means,0.772,0.771,0.771,0.772,0.037,0.038,0.038,0.037,7.623,0.177,0.76,0.677,0.797,0.771,0.82,4.6e-05,90,1,,,,
xgb,ag,0.961,0.961,0.961,0.961,0.014,0.014,0.014,0.014,5.348,0.051,0.718,0.519,0.602,0.549,0.882,1.4e-05,90,1,,,,
rf,ag,0.917,0.916,0.916,0.917,0.046,0.047,0.047,0.046,17.284,0.327,0.728,0.53,0.615,0.562,0.895,1.8e-05,90,1,,,,
svc,ag,0.867,0.865,0.865,0.867,0.032,0.034,0.034,0.032,6.611,0.013,0.77,0.667,0.784,0.753,0.843,1.1e-05,90,1,,,,
logreg,ag,0.856,0.854,0.854,0.856,0.032,0.034,0.034,0.032,7.377,0.047,0.626,0.556,0.702,0.657,0.678,1e-06,90,1,,,,
mlp,ag,0.856,0.855,0.855,0.856,0.057,0.056,0.056,0.057,6.798,0.154,0.76,0.688,0.809,0.787,0.838,3.6e-05,90,1,,,,
xgb,k_center,0.756,0.754,0.754,0.756,0.067,0.067,0.067,0.067,6.501,0.017,0.753,0.654,0.774,0.741,0.814,3.5e-05,90,1,,,,
rf,k_center,0.733,0.732,0.732,0.733,0.057,0.057,0.057,0.057,16.711,0.145,0.803,0.708,0.817,0.793,0.876,1.2e-05,90,1,,,,
svc,k_center,0.633,0.629,0.629,0.633,0.059,0.062,0.062,0.059,7.207,0.016,0.643,0.467,0.551,0.495,0.746,1.5e-05,90,1,,,,
logreg,k_center,0.667,0.665,0.665,0.667,0.095,0.094,0.094,0.095,6.751,0.024,0.568,0.438,0.538,0.475,0.585,1e-06,90,1,,,,
mlp,k_center,0.628,0.628,0.628,0.628,0.094,0.094,0.094,0.094,7.557,1.904,0.615,0.472,0.572,0.512,0.676,3.6e-05,90,1,,,,
xgb,craig,0.669,0.664,0.669,0.678,0.14,0.139,0.137,0.138,4.192,0.024,0.656,0.575,0.714,0.671,0.738,2e-06,90,1,,,,
rf,craig,0.518,0.514,0.518,0.522,0.105,0.1,0.098,0.103,11.865,0.152,0.553,0.368,0.424,0.379,0.651,1e-05,90,1,,,,
svc,craig,0.624,0.616,0.618,0.622,0.09,0.085,0.08,0.082,2.903,0.005,0.476,0.193,0.152,0.198,0.467,9e-06,90,1,,,,
logreg,craig,0.63,0.62,0.624,0.633,0.084,0.083,0.081,0.075,7.088,0.008,0.47,0.15,0.078,0.162,0.423,1e-06,90,1,,,,
mlp,craig,0.628,0.627,0.632,0.633,0.1,0.1,0.098,0.097,7.924,0.083,0.564,0.381,0.442,0.393,0.596,1.8e-05,90,1,,,,
xgb,lc,0.989,0.989,0.989,0.989,0.014,0.014,0.014,0.014,4.366,0.02,0.289,0.109,0.074,0.112,0.116,1.9e-05,90,1,,,,
rf,lc,0.994,0.994,0.994,0.994,0.011,0.011,0.011,0.011,18.376,0.46,0.243,0.107,0.09,0.108,0.141,3.3e-05,90,1,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.927,0.006,0.292,0.116,0.086,0.118,0.098,1.2e-05,90,1,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.269,0.007,0.296,0.106,0.065,0.109,0.091,0.0,90,1,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.273,1.122,0.255,0.142,0.149,0.142,0.132,4.3e-05,90,1,,,,
xgb,random,0.85,0.85,0.85,0.85,0.042,0.041,0.041,0.042,4.661,0.025,0.816,0.73,0.835,0.815,0.884,8e-06,90,2,,,,
rf,random,0.828,0.827,0.827,0.828,0.048,0.049,0.049,0.048,15.188,0.235,0.783,0.676,0.789,0.759,0.86,1.8e-05,90,2,,,,
svc,random,0.778,0.776,0.776,0.778,0.068,0.068,0.068,0.068,6.717,0.01,0.794,0.732,0.843,0.828,0.866,1.4e-05,90,2,,,,
logreg,random,0.772,0.771,0.771,0.772,0.044,0.045,0.045,0.044,7.082,0.009,0.805,0.747,0.853,0.84,0.874,1e-06,90,2,,,,
mlp,random,0.761,0.759,0.759,0.761,0.072,0.072,0.072,0.072,6.668,0.11,0.771,0.69,0.807,0.783,0.847,1.7e-05,90,2,,,,
xgb,k-means,0.978,0.978,0.978,0.978,0.021,0.021,0.021,0.021,7.295,0.046,0.526,0.202,0.149,0.209,0.828,4e-06,90,2,,,,
rf,k-means,0.961,0.961,0.961,0.961,0.038,0.038,0.038,0.038,15.444,0.303,0.5,0.134,0.042,0.155,0.871,1.5e-05,90,2,,,,
svc,k-means,0.828,0.827,0.827,0.828,0.069,0.069,0.069,0.069,5.477,0.012,0.766,0.681,0.8,0.774,0.853,1.2e-05,90,2,,,,
logreg,k-means,0.794,0.794,0.794,0.794,0.057,0.057,0.057,0.057,7.268,0.011,0.742,0.666,0.792,0.766,0.815,1e-06,90,2,,,,
mlp,k-means,0.778,0.776,0.776,0.778,0.118,0.12,0.12,0.118,8.24,0.169,0.799,0.734,0.843,0.827,0.859,1e-05,90,2,,,,
xgb,ag,0.956,0.955,0.955,0.956,0.028,0.029,0.029,0.028,4.452,0.03,0.804,0.659,0.763,0.726,0.889,1.2e-05,90,2,,,,
rf,ag,0.928,0.928,0.928,0.928,0.038,0.038,0.038,0.038,18.571,0.563,0.747,0.558,0.649,0.598,0.9,3e-05,90,2,,,,
svc,ag,0.833,0.833,0.833,0.833,0.03,0.031,0.031,0.03,7.151,0.017,0.777,0.686,0.802,0.775,0.853,1e-05,90,2,,,,
logreg,ag,0.817,0.816,0.816,0.817,0.062,0.062,0.062,0.062,6.517,0.012,0.735,0.653,0.78,0.75,0.797,0.0,90,2,,,,
mlp,ag,0.783,0.781,0.781,0.783,0.092,0.093,0.093,0.092,8.496,0.161,0.744,0.677,0.803,0.78,0.826,3.7e-05,90,2,,,,
xgb,k_center,0.722,0.716,0.716,0.722,0.046,0.054,0.054,0.046,6.179,0.018,0.787,0.672,0.784,0.752,0.847,6e-06,90,2,,,,
rf,k_center,0.711,0.708,0.708,0.711,0.033,0.035,0.035,0.033,15.022,0.236,0.79,0.662,0.771,0.736,0.881,1.6e-05,90,2,,,,
svc,k_center,0.589,0.58,0.58,0.589,0.103,0.107,0.107,0.103,5.561,0.013,0.554,0.275,0.265,0.276,0.793,1.6e-05,90,2,,,,
logreg,k_center,0.617,0.614,0.614,0.617,0.044,0.048,0.048,0.044,4.225,0.01,0.581,0.328,0.344,0.328,0.691,1e-06,90,2,,,,
mlp,k_center,0.5,0.492,0.492,0.5,0.104,0.115,0.115,0.104,6.785,0.152,0.613,0.415,0.479,0.43,0.687,2e-06,90,2,,,,
xgb,craig,0.688,0.688,0.7,0.7,0.137,0.139,0.132,0.134,4.026,0.043,0.727,0.753,0.878,0.885,0.8,1.6e-05,90,2,,,,
rf,craig,0.605,0.602,0.618,0.622,0.064,0.064,0.063,0.065,15.095,0.32,0.668,0.582,0.717,0.674,0.712,2.1e-05,90,2,,,,
svc,craig,0.569,0.57,0.586,0.589,0.113,0.114,0.109,0.114,7.085,0.008,0.632,0.616,0.787,0.775,0.708,9e-06,90,2,,,,
logreg,craig,0.634,0.616,0.637,0.667,0.059,0.085,0.083,0.061,5.375,0.007,0.455,0.253,0.264,0.253,0.398,1e-06,90,2,,,,
mlp,craig,0.59,0.584,0.597,0.6,0.089,0.092,0.088,0.082,7.488,0.095,0.445,0.399,0.541,0.47,0.411,9e-06,90,2,,,,
xgb,lc,0.989,0.989,0.989,0.989,0.014,0.014,0.014,0.014,3.913,0.018,0.308,0.103,0.056,0.109,0.147,2.1e-05,90,2,,,,
rf,lc,0.989,0.989,0.989,0.989,0.014,0.014,0.014,0.014,16.815,0.415,0.236,0.109,0.097,0.109,0.142,2.9e-05,90,2,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.532,0.009,0.283,0.102,0.064,0.105,0.085,8e-06,90,2,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.361,0.007,0.296,0.107,0.067,0.11,0.09,0.0,90,2,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.269,0.143,0.277,0.116,0.092,0.118,0.105,4.3e-05,90,2,,,,
xgb,random,0.844,0.844,0.844,0.844,0.085,0.085,0.085,0.085,5.862,0.015,0.844,0.768,0.862,0.848,0.902,1.3e-05,90,3,,,,
rf,random,0.833,0.833,0.833,0.833,0.104,0.104,0.104,0.104,16.226,0.125,0.82,0.726,0.83,0.809,0.885,1.4e-05,90,3,,,,
svc,random,0.789,0.786,0.786,0.789,0.091,0.092,0.092,0.091,6.551,0.012,0.812,0.751,0.855,0.842,0.886,2.1e-05,90,3,,,,
logreg,random,0.806,0.804,0.804,0.806,0.098,0.099,0.099,0.098,6.962,0.007,0.828,0.761,0.86,0.847,0.896,1e-06,90,3,,,,
mlp,random,0.756,0.754,0.754,0.756,0.09,0.091,0.091,0.09,7.067,0.1,0.805,0.714,0.822,0.8,0.881,1.2e-05,90,3,,,,
xgb,k-means,0.978,0.978,0.978,0.978,0.021,0.021,0.021,0.021,5.752,0.041,0.596,0.334,0.349,0.335,0.886,9e-06,90,3,,,,
rf,k-means,0.956,0.955,0.955,0.956,0.033,0.034,0.034,0.033,16.11,0.542,0.5,0.135,0.043,0.156,0.887,3.3e-05,90,3,,,,
svc,k-means,0.811,0.809,0.809,0.811,0.044,0.047,0.047,0.044,7.214,0.012,0.752,0.669,0.792,0.765,0.851,1.5e-05,90,3,,,,
logreg,k-means,0.828,0.827,0.827,0.828,0.098,0.099,0.099,0.098,3.229,0.017,0.659,0.583,0.724,0.684,0.716,1e-06,90,3,,,,
mlp,k-means,0.761,0.759,0.759,0.761,0.076,0.077,0.077,0.076,7.585,0.211,0.776,0.697,0.813,0.791,0.847,2.4e-05,90,3,,,,
xgb,ag,0.961,0.961,0.961,0.961,0.042,0.042,0.042,0.042,4.624,0.018,0.839,0.736,0.835,0.814,0.896,2e-06,90,3,,,,
rf,ag,0.917,0.917,0.917,0.917,0.035,0.035,0.035,0.035,17.006,0.377,0.739,0.547,0.636,0.584,0.902,2.1e-05,90,3,,,,
svc,ag,0.794,0.793,0.793,0.794,0.028,0.028,0.028,0.028,6.479,0.011,0.767,0.696,0.815,0.794,0.874,1.1e-05,90,3,,,,
logreg,ag,0.828,0.828,0.828,0.828,0.027,0.027,0.027,0.027,3.608,0.013,0.672,0.589,0.726,0.685,0.722,0.0,90,3,,,,
